[11/7/2023, 12:32:26 PM] | Method: GET | URL: /favicon-32x32.png | Time Taken: 1ms
[11/7/2023, 12:32:26 PM] | Method: GET | URL: / | Time Taken: 2ms
[11/7/2023, 12:32:26 PM] | Method: GET | URL: /swagger-ui.css | Time Taken: 2ms
[11/7/2023, 12:32:26 PM] | Method: GET | URL: /swagger-ui-bundle.js | Time Taken: 3ms
[11/7/2023, 12:32:26 PM] | Method: GET | URL: /swagger-ui-init.js | Time Taken: 0ms
[11/7/2023, 12:32:26 PM] | Method: GET | URL: /swagger-ui-standalone-preset.js | Time Taken: 3ms
[11/7/2023, 12:32:26 PM] | Method: GET | URL: /favicon-32x32.png | Time Taken: 1ms
[11/7/2023, 12:32:26 PM] | Method: GET | URL: / | Time Taken: 1ms
[11/7/2023, 12:32:26 PM] | Method: GET | URL: /swagger-ui-init.js | Time Taken: 1ms
[11/7/2023, 12:32:26 PM] | Method: GET | URL: /swagger-ui-bundle.js | Time Taken: 3ms
[11/7/2023, 12:32:26 PM] | Method: GET | URL: /swagger-ui.css | Time Taken: 2ms
[11/7/2023, 12:32:26 PM] | Method: GET | URL: /swagger-ui-standalone-preset.js | Time Taken: 3ms
[11/7/2023, 12:32:26 PM] | Method: GET | URL: /favicon-32x32.png | Time Taken: 1ms
[11/7/2023, 12:32:27 PM] | Method: GET | URL: / | Time Taken: 1ms
[11/7/2023, 12:32:27 PM] | Method: GET | URL: /swagger-ui.css | Time Taken: 1ms
[11/7/2023, 12:32:27 PM] | Method: GET | URL: /swagger-ui-bundle.js | Time Taken: 2ms
[11/7/2023, 12:32:27 PM] | Method: GET | URL: /swagger-ui-init.js | Time Taken: 0ms
[11/7/2023, 12:32:27 PM] | Method: GET | URL: /swagger-ui-standalone-preset.js | Time Taken: 3ms
[11/7/2023, 12:32:27 PM] | Method: GET | URL: /favicon-32x32.png | Time Taken: 1ms
[11/7/2023, 12:32:27 PM] | Method: GET | URL: / | Time Taken: 1ms
[11/7/2023, 12:32:27 PM] | Method: GET | URL: /swagger-ui.css | Time Taken: 1ms
[11/7/2023, 12:32:27 PM] | Method: GET | URL: /swagger-ui-init.js | Time Taken: 1ms
[11/7/2023, 12:32:27 PM] | Method: GET | URL: /swagger-ui-bundle.js | Time Taken: 2ms
[11/7/2023, 12:32:27 PM] | Method: GET | URL: /swagger-ui-standalone-preset.js | Time Taken: 2ms
[11/7/2023, 12:32:27 PM] | Method: GET | URL: /favicon-32x32.png | Time Taken: 1ms
[11/7/2023, 12:32:27 PM] | Method: GET | URL: / | Time Taken: 1ms
[11/7/2023, 12:32:27 PM] | Method: GET | URL: /swagger-ui-init.js | Time Taken: 0ms
[11/7/2023, 12:32:27 PM] | Method: GET | URL: /swagger-ui-bundle.js | Time Taken: 2ms
[11/7/2023, 12:32:27 PM] | Method: GET | URL: /swagger-ui.css | Time Taken: 3ms
[11/7/2023, 12:32:27 PM] | Method: GET | URL: /swagger-ui-standalone-preset.js | Time Taken: 3ms
[11/7/2023, 12:32:27 PM] | Method: GET | URL: /favicon-32x32.png | Time Taken: 1ms
[11/7/2023, 12:33:41 PM] | Method: GET | URL: /swagger | Time Taken: 2ms
[11/7/2023, 12:33:51 PM] | Method: GET | URL: /swagger-doc | Time Taken: 0ms
[11/7/2023, 12:39:20 PM] | Method: GET | URL: / | Time Taken: 49ms
[11/7/2023, 12:39:20 PM] | Method: GET | URL: /swagger-ui-init.js | Time Taken: 0ms
[11/7/2023, 12:39:20 PM] | Method: GET | URL: /swagger-ui-bundle.js | Time Taken: 3ms
[11/7/2023, 12:39:20 PM] | Method: GET | URL: /swagger-ui.css | Time Taken: 4ms
[11/7/2023, 12:39:20 PM] | Method: GET | URL: /swagger-ui-standalone-preset.js | Time Taken: 4ms
[11/7/2023, 12:39:20 PM] | Method: GET | URL: /favicon-32x32.png | Time Taken: 2ms
[11/7/2023, 12:40:11 PM] | Method: GET | URL: / | Time Taken: 23ms
[11/7/2023, 12:40:12 PM] | Method: GET | URL: /swagger-ui.css | Time Taken: 3ms
[11/7/2023, 12:40:12 PM] | Method: GET | URL: /swagger-ui-init.js | Time Taken: 1ms
[11/7/2023, 12:40:12 PM] | Method: GET | URL: /swagger-ui-bundle.js | Time Taken: 3ms
[11/7/2023, 12:40:12 PM] | Method: GET | URL: /swagger-ui-standalone-preset.js | Time Taken: 2ms
[11/7/2023, 12:40:12 PM] | Method: GET | URL: /favicon-32x32.png | Time Taken: 1ms
[11/7/2023, 1:41:22 PM] | Method: POST | URL: /register | Time Taken: 486ms
[11/7/2023, 1:42:03 PM] | Method: POST | URL: /register | Time Taken: 25ms
[11/7/2023, 1:42:15 PM] | Method: POST | URL: /register | Time Taken: 8ms
[11/7/2023, 1:42:44 PM] | Method: POST | URL: /register | Time Taken: 120ms
[11/7/2023, 1:42:52 PM] | Method: POST | URL: /register | Time Taken: 545ms
[11/7/2023, 1:43:19 PM] | Method: POST | URL: /login | Time Taken: 294ms
[11/7/2023, 1:44:20 PM] | Method: POST | URL: /books/ | Time Taken: 2ms
[11/7/2023, 1:44:56 PM] | Method: POST | URL: /books/ | Time Taken: 19ms
[11/7/2023, 1:45:04 PM] | Method: POST | URL: /books/ | Time Taken: 243ms
[11/7/2023, 1:45:45 PM] | Method: POST | URL: /register | Time Taken: 388ms
[11/7/2023, 1:46:09 PM] | Method: POST | URL: /login | Time Taken: 267ms
[11/7/2023, 1:46:17 PM] | Method: POST | URL: /login | Time Taken: 113ms
[11/7/2023, 1:46:24 PM] | Method: POST | URL: /login | Time Taken: 243ms
[11/7/2023, 1:46:49 PM] | Method: POST | URL: /books/ | Time Taken: 2ms
[11/7/2023, 1:47:08 PM] | Method: GET | URL: /books | Time Taken: 2ms
[11/7/2023, 1:47:39 PM] | Method: GET | URL: /books | Time Taken: 134ms
[11/7/2023, 1:48:01 PM] | Method: POST | URL: /login | Time Taken: 293ms
[11/7/2023, 1:48:14 PM] | Method: GET | URL: /books | Time Taken: 167ms
[11/7/2023, 1:48:34 PM] | Method: GET | URL: /books?old=1 | Time Taken: 128ms
[11/7/2023, 1:48:47 PM] | Method: GET | URL: /books?new=1 | Time Taken: 141ms
[11/7/2023, 1:49:23 PM] | Method: GET | URL: /books/all?new=1 | Time Taken: 234ms
[11/7/2023, 1:49:44 PM] | Method: GET | URL: /books/all | Time Taken: 192ms
[11/7/2023, 1:49:57 PM] | Method: GET | URL: /books/all?new=1 | Time Taken: 128ms
[11/7/2023, 1:50:05 PM] | Method: GET | URL: /books/all?old=1 | Time Taken: 123ms
[11/7/2023, 1:50:45 PM] | Method: POST | URL: /register | Time Taken: 434ms
[11/7/2023, 1:51:01 PM] | Method: POST | URL: /login | Time Taken: 293ms
[11/7/2023, 1:51:27 PM] | Method: POST | URL: /books/ | Time Taken: 151ms
[11/7/2023, 1:51:40 PM] | Method: POST | URL: /books/ | Time Taken: 127ms
[11/7/2023, 1:52:14 PM] | Method: GET | URL: /books | Time Taken: 1ms
[11/7/2023, 1:52:26 PM] | Method: GET | URL: /books/all | Time Taken: 2ms
[11/7/2023, 3:46:51 PM] | Method: GET | URL: /books | Time Taken: 101ms
[11/7/2023, 3:47:06 PM] | Method: GET | URL: /books/all | Time Taken: 1ms
[11/7/2023, 3:53:58 PM] | Method: GET | URL: /books?old=1 | Time Taken: 2ms
[11/7/2023, 4:02:01 PM] | Method: POST | URL: /register | Time Taken: 1719ms
[11/7/2023, 4:03:37 PM] | Method: POST | URL: /register | Time Taken: 140ms
[11/7/2023, 4:16:45 PM] | Method: POST | URL: /register | Time Taken: 1528ms
[11/7/2023, 4:18:57 PM] | Method: POST | URL: /register | Time Taken: 138ms
[11/7/2023, 4:19:39 PM] | Method: POST | URL: /register | Time Taken: 149ms
[11/7/2023, 4:20:23 PM] | Method: POST | URL: /register | Time Taken: 7ms
[11/7/2023, 4:21:39 PM] | Method: POST | URL: /register | Time Taken: 9ms
[11/7/2023, 4:22:42 PM] | Method: POST | URL: /login | Time Taken: 231ms
[11/7/2023, 4:24:26 PM] | Method: POST | URL: /books/ | Time Taken: 11ms
